sourceTaxonId	sourceTaxonName	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	Notes	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
EOL:328504	Didelphis marsupialis	RO:0002453	Host of	EOL:1229990	Rhopalopsyllus cryptoctenes		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328601	Nasua nasua	RO:0002453	Host of	EOL:1229990	Rhopalopsyllus cryptoctenes		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:4439444	Pteronotus parnellii fuscus	RO:0002453	Host of	EOL:766958	Speiseria ambigua		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:4439444	Pteronotus parnellii fuscus	RO:0002453	Host of	EOL:766807	Trichobius joblingi		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:795614	Basiliscus basiliscus	RO:0002453	Host of	EOL:53326	Amblyomma		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:42339	Reithrodontomys	RO:0002453	Host of	EOL:53326	Amblyomma		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327955	Homo sapiens	RO:0002453	Host of	EOL:514978	Amblyomma naponense		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328601	Nasua nasua	RO:0002453	Host of	EOL:514978	Amblyomma naponense		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1037712	Tayassu tajacu	RO:0002453	Host of	EOL:514978	Amblyomma naponense		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:42339	Reithrodontomys	RO:0002453	Host of	EOL:53328	Dermacentor		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:4459026	Peromyscus n. nudipes	RO:0002453	Host of	EOL:29550481	Eutrombicula alfreddugesi		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1180102	Reithrodontomys mexicanus	RO:0002453	Host of	EOL:29550481	Eutrombicula alfreddugesi		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:42339	Reithrodontomys	RO:0002453	Host of	EOL:18772147	Eutrombicula batatas		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:4459026	Peromyscus n. nudipes	RO:0002453	Host of	EOL:10433079	Haemolaelaps glasgowi		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328447	Rattus rattus	RO:0002453	Host of	EOL:10433079	Haemolaelaps glasgowi		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1180102	Reithrodontomys mexicanus	RO:0002453	Host of	EOL:10433079	Haemolaelaps glasgowi		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1180107	Reithrodontomys sumichrasti	RO:0002453	Host of	EOL:10433079	Haemolaelaps glasgowi		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:42339	Reithrodontomys	RO:0002453	Host of	EOL:53325	Ixodes		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:326582	Agouti paca	RO:0002453	Host of	EOL:1229991	Rhopalopsyllus L lugubris		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:326582	Agouti paca	RO:0002453	Host of	EOL:1229992	Rhopalopsyllus australis tupinus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:326582	Agouti paca	RO:0002453	Host of		Macrogyropus costalimai		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:326582	Agouti paca	RO:0002453	Host of		Rhopalopsyllus cacicus saevus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1057184	Ameiva	RO:0002453	Host of		Draconyssus belgicae		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:7631	Bat	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328607	Canis familiaris	RO:0002453	Host of	EOL:1229992	Rhopalopsyllus australis tupinus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327438	Carollia perspicillata azteca	RO:0002453	Host of	EOL:28674790	Aspidoptera busckii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327438	Carollia perspicillata azteca	RO:0002453	Host of	EOL:3192453	Spelaeorhynchus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327438	Carollia perspicillata azteca	RO:0002453	Host of	EOL:766787	Trichobius costalimai		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327438	Carollia perspicillata azteca	RO:0002453	Host of	EOL:766798	Trichobius longipes		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327438	Carollia perspicillata azteca	RO:0002453	Host of	EOL:766807	Trichobius joblingi		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327438	Carollia perspicillata azteca	RO:0002453	Host of	EOL:766822	Paratrichobius dunni		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327438	Carollia perspicillata azteca	RO:0002453	Host of	EOL:766915	Metelasmus pseudopterus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327438	Carollia perspicillata azteca	RO:0002453	Host of	EOL:766958	Speiseria ambigua		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327438	Carollia perspicillata azteca	RO:0002453	Host of	EOL:766964	Megistopoda aranea		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327449	Chiroderma salvini	RO:0002453	Host of	EOL:4317899	Periglischrus iheringi		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327449	Chiroderma salvini	RO:0002453	Host of	EOL:53326	Amblyomma		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327163	Coendou rothschildi	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1050109	Crax rubra	RO:0002453	Host of	EOL:515023	Amblyomma oblongoguttatum		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1050109	Crax rubra	RO:0002453	Host of	EOL:53326	Amblyomma		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:326578	Dasyprocta punctata	RO:0002453	Host of	EOL:1229992	Rhopalopsyllus australis tupinus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:326578	Dasyprocta punctata	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:326578	Dasyprocta punctata	RO:0002453	Host of		Rhopalopsyllus cacicus saevus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328482	Dasypus novemcinctus	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328482	Dasypus novemcinctus	RO:0002453	Host of		Rhopalopsyllus cacicus saevus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328504	Didelphis marsupialis	RO:0002453	Host of	EOL:1229992	Rhopalopsyllus australis tupinus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328504	Didelphis marsupialis	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328504	Didelphis marsupialis	RO:0002453	Host of		Rhopalopsyllus cacicus saevus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1037781	Felis cattus	RO:0002453	Host of	EOL:514787	Ixodes boliviensis		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1037781	Felis cattus	RO:0002453	Host of	EOL:515023	Amblyomma oblongoguttatum		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1037781	Felis cattus	RO:0002453	Host of	EOL:53326	Amblyomma		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:311910	Felis concolor	RO:0002453	Host of	EOL:515054	Amblyomma ovale		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328606	Felis onca	RO:0002453	Host of	EOL:514758	Ixodes affinis		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328606	Felis onca	RO:0002453	Host of	EOL:514787	Ixodes boliviensis		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328606	Felis onca	RO:0002453	Host of	EOL:515054	Amblyomma ovale		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328606	Felis onca	RO:0002453	Host of	EOL:53326	Amblyomma		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:313991	Felis pardalis	RO:0002453	Host of	EOL:514758	Ixodes affinis		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:313991	Felis pardalis	RO:0002453	Host of	EOL:515054	Amblyomma ovale		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:313991	Felis pardalis	RO:0002453	Host of	EOL:53326	Amblyomma 		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:313991	Felis pardalis	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1053885	Felis yagouaroundi	RO:0002453	Host of	EOL:515054	Amblyomma ovale		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1024453	Heteromys australis	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:346596	Heteromys desmarestianus	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:327955	Homo sapiens	RO:0002453	Host of	EOL:1229992	Rhopalopsyllus australis tupinus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:326964	Hoplomys gymnurus	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:311988	Liomys adspersus	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:999301	Marmosa robinsoni	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:129605	Mazama americana	RO:0002453	Host of	EOL:767473	Lipoptena mazamae		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:308518	Metachirus nudicaudatus	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:308518	Metachirus nudicaudatus	RO:0002453	Host of		Rhopalopsyllus cacicus saevus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328601	Nasua nasua	RO:0002453	Host of	EOL:1229992	Rhopalopsyllus australis tupinus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328601	Nasua nasua	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328601	Nasua nasua	RO:0002453	Host of		Rhopalopsyllus cacicus saevus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1179926	Oryzomys caliginosus	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1179998	Oryzomys capito	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:129539	Philander opossum	RO:0002453	Host of	EOL:1229992	Rhopalopsyllus australis tupinus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:129539	Philander opossum	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:129539	Philander opossum	RO:0002453	Host of		Rhopalopsyllus cacicus saevus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:326996	Proechimys semispinosus	RO:0002453	Host of	EOL:1229992	Rhopalopsyllus australis tupinus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:326996	Proechimys semispinosus	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:326996	Proechimys semispinosus	RO:0002453	Host of		Rhopalopsyllus cacicus saevus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:4439444	Pteronotus parnellii fuscus	RO:0002453	Host of	EOL:766787	Trichobius costalimai		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:12135828	Pteronotus psilotis	RO:0002453	Host of	EOL:53326	Amblyomma		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328447	Rattus rattus	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:323900	Saguinus geoffroyi	RO:0002453	Host of	EOL:29550481	Eutrombicula alfreddugesi		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:323900	Saguinus geoffroyi	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:313735	Sciurus granatensis	RO:0002453	Host of	EOL:1229992	Rhopalopsyllus australis tupinus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:313735	Sciurus granatensis	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:328441	Sigmodon hispidus	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:4461296	Zygodontomys microtinus	RO:0002453	Host of	EOL:1229992	Rhopalopsyllus australis tupinus		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:4461296	Zygodontomys microtinus	RO:0002453	Host of		Eutrombicula goeldii		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
EOL:1024453	Heteromys australis	RO:0002453	Host of		Leptotrombidium panamensis		GEONAMES:3703430	Panama	9	-80		doi:10.5962/bhl.title.2633	Wenzel, Rupert L., and Vernon J. Tipton. Appendix: Classified List of Hosts and Parasites. Chicago, Ill.: Field Museum of Natural History, 1966.
